,instruction,input,output,predict
27,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'title': 'tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets', 'category': 'stationery & office machinery', 'brand': 'tops business forms', 'modelno': '74109', 'price': 5.54, 'subcategory': 'notebooks', 'key_features': ['wire binding', 'college rule', '6 x 9-1/2', '80 sheets'], 'sku': '74109', 'color': 'white'}""

Entity 2:""{'title': 'tops 74111 - second nature subject wirebound notebook college rule ltr we 80 sheets', 'category': 'printers', 'brand': 'tops', 'modelno': '', 'price': 24.3, 'subcategory': 'notebooks', 'key_features': 'college rule, letter size, 80 sheets, wirebound', 'sku': '74111-200', 'color': 'white'}""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
28,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'title': 'belkin 10.2 netbook neoprene sleeve - black', 'category': 'electronics - general', 'brand': 'belkin', 'modelno': 'f8n132-blk', 'price': 8.88, 'subcategory': 'Neoprene Sleeves', 'key_features': 'Protective, Durable, Lightweight', 'sku': 'F8N132-BLK', 'color': 'Black'}""

Entity 2:""{'title': 'icon-icon4-blk neoprene notebook sleeve black', 'category': 'bags cases', 'brand': 'motion systems', 'modelno': 'icon4-blk', 'price': 9.99, 'subcategory': 'Laptop Cases & Sleeves', 'key_features': 'Neoprene material, Padded, Zippered closure', 'sku': 'ICON4BLK', 'color': 'Black'}""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
29,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'title': 'da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 'category': 'electronics - general', 'brand': 'da-lite', 'modelno': '35199', 'price': 4612.99, 'subcategory': 'Electronics > General', 'key_features': ['Rear Tensioned', 'Advantage Electrol'], 'sku': '35199', 'color': 'da-tex'}""

Entity 2:""{'title': 'da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal', 'category': 'Home & Garden', 'brand': 'da-lite', 'modelno': '98813', 'price': '', 'subcategory': 'Home Decor', 'key_features': ['Tensioned', 'Cosmopolitan', 'Electrol', 'AV Format'], 'sku': 'DA-LITE-98813', 'color': 'Gray'}""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
30,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'title': 'tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets', 'category': 'stationery & office machinery', 'brand': 'tops business forms', 'modelno': '99712', 'price': 11.58, 'subcategory': 'Notebooks', 'key_features': 'Narrow Rule, 5-1/2 x 8-1/2, 100 Sheets, Orchid Color', 'sku': '99712-orchid', 'color': 'Orchid'}""

Entity 2:""{'title': 'new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505', 'category': 'storage & presentation materials', 'brand': 'Tops', 'modelno': '', 'price': 19.0, 'subcategory': 'notebooks', 'key_features': 'red cover, narrow rule, 5mm spacing, 2 x 8.5 x 11 inches, 100 sheets', 'sku': '73505', 'color': 'red'}""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
31,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'title': 'lexmark e450h11a toner 11000 page-yield black', 'category': 'printers', 'brand': 'lexmark', 'modelno': 'e450h11a', 'price': 248.27, 'subcategory': 'toner cartridges', 'key_features': 'high page yield, black toner', 'sku': 'E450H11A-11K', 'color': 'black'}""

Entity 2:""{'title': 'oki 52117101 - 52117101 toner 33000 page-yield black', 'category': 'cables_interconnects', 'brand': 'oki', 'modelno': '', 'price': '', 'subcategory': 'toner', 'key_features': ['33000 page yield'], 'sku': '52117101', 'color': 'black'}""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
32,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'title': 'san francisco 49ers camera case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva2773', 'price': 19.99, 'subcategory': 'Camera Accessories', 'key_features': 'Protective, Durable, Easy to Install', 'sku': 'TRI-FVA2773-SF49-CAM', 'color': 'Red'}""

Entity 2:""{'title': 'san francisco 49ers ipod touch 4g hard case', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 29.99, 'subcategory': 'Sports', 'key_features': 'Protective case for iPod Touch 4G', 'sku': 'TRI-IPOD4459-SF', 'color': 'Gold'}""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
33,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'title': 'birdhouse tony hawk 2gb full skull skatedrive usb flash drive', 'category': 'usb drives', 'brand': 'ep memory', 'modelno': 'bh-skthfs/2g', 'price': 9.84, 'subcategory': 'Tony Hawk', 'key_features': 'Full Skull Design', 'sku': 'BH-SKTHFS/2G', 'color': 'Black'}""

Entity 2:""{'title': 'birdhouse tony hawk 16gb ptero skatedrive usb flash drive', 'category': 'usb flash drives', 'brand': 'action', 'modelno': '', 'price': '', 'subcategory': 'Ptero', 'key_features': 'Skatedrive', 'sku': '', 'color': ''}""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
34,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'title': 'pny 4gb sdhc memory card class 4', 'category': 'usb drives', 'brand': 'pny', 'modelno': 'p-sdhc4g4-ef', 'price': 8.98, 'subcategory': 'memory cards', 'key_features': ['High Speed', 'Reliable', 'Durable'], 'sku': 'P-SDHC4G4-EF', 'color': 'Black'}""

Entity 2:""{'title': 'Pny 4 GB SDHC Class 2 Flash Memory Card P-SDHC4G2-EF Purple Purple', 'category': 'Blank Media', 'brand': 'Pny', 'modelno': 'P-SDHC4G2-EF / Purple', 'price': 12.71, 'subcategory': 'Memory Cards', 'key_features': ['Class 2', '4GB Capacity', 'SDHC Compatible'], 'sku': 'P-SDHC4G2-EF', 'color': 'Purple'}""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
35,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'title': 'pendaflex 2 reinforced hanging file folder standard green 25 box', 'category': 'stationery & office machinery', 'brand': '', 'modelno': '4152x2', 'price': 24.94, 'subcategory': 'file folders', 'key_features': ['reinforced', 'hanging', 'standard green', '25 box'], 'sku': '25-4152X2', 'color': 'standard green'}""

Entity 2:""{'title': 'pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box', 'category': 'printers', 'brand': 'pendaflex', 'modelno': '', 'price': '', 'subcategory': 'Hanging File Folders', 'key_features': ['Reinforced', 'Kraft Letter size', '25-box pack', 'Standard Green color'], 'sku': 'RCY415215SG', 'color': 'Standard Green'}""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
36,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'title': 'uniden 1360bk desktop corded phone with caller id black', 'category': 'electronics - general', 'brand': 'uniden', 'modelno': '1360bk', 'price': 23.98, 'subcategory': 'Telephones', 'key_features': ['Caller ID', 'Desktop', 'Corded'], 'sku': 'UN1360BK', 'color': 'Black'}""

Entity 2:""{'title': 'uniden slimline corded phone with cid cw - un-1260bk', 'category': 'corded telephones', 'brand': 'uniden', 'modelno': '', 'price': 16.87, 'subcategory': 'communications - telephony', 'key_features': 'slimline design, caller ID, call waiting', 'sku': 'UNIDEN-UN1260BK', 'color': 'black'}""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
37,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'title': 'da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format', 'category': 'electronics - general', 'brand': 'da-lite', 'modelno': '27604', 'price': 1609.99, 'subcategory': 'Unframed Screens', 'key_features': ['4K Ultra HD Ready', 'High Contrast', 'Wide Viewing Angles'], 'sku': 'DA-27604', 'color': 'Gray'}""

Entity 2:""{'title': 'da-plex base rear projection screen - 57 3 4 x 77 video format', 'category': 'projection screens', 'brand': 'da-lite', 'modelno': '', 'price': 2608.99, 'subcategory': 'Rear Projection Screens', 'key_features': ['Plex Base design', '57 3/4 x 77 video format'], 'sku': 'DA-BLANK', 'color': 'White'}""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
38,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'title': 'epson t068120-d2 dual black ink cartridge', 'category': 'printers', 'brand': 'epson', 'modelno': 'epson t068120-d2', 'price': 39.84, 'subcategory': 'ink cartridges', 'key_features': ['dual black ink', 'high capacity'], 'sku': 'T068120D2', 'color': 'black'}""

Entity 2:""{'title': 'epson t048220 cyan ink cartridge', 'category': 'inkjet printer ink', 'brand': 'epson', 'modelno': 't048220', 'price': 9.99, 'subcategory': 'ink and toner', 'key_features': ['cyan color', 'compatible with epson printers'], 'sku': 'EPS-T048220-C', 'color': 'cyan'}""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
39,"You are an expert in detecting if two text descriptions of entities refer to the same or different entities. You are well-known to examine the fine details and can find subtle matches or mismatches to help you arrive at the final judgement. 

Judge whether Entity 1 and Entity 2 are match or mismatch, and choose within the given Options.

Return in JSON format.

Options: [match,mismatch]

Output format example:{""Output"": """"}

Entity 1:""{'title': 'los angeles lakers ipod touch 4g hard case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva4614', 'price': 29.99, 'subcategory': 'phone accessories', 'key_features': 'protective case, team logo, design', 'sku': 'CASE-IPT4-LAL', 'color': 'purple'}""

Entity 2:""{'title': 'san francisco 49ers ipod touch 4g hard case', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 29.99, 'subcategory': 'iPod Accessories', 'key_features': 'Durable protection, team logo, easy to install', 'sku': 'TRI-IPOD4584-SF', 'color': 'Red'}""",,{'Output': 'mismatch'},  {'Output': 'mismatch'}
